dialog_id,utterance_index,speaker,text
CCPE-dbd31,22,USER,"After the second one, where they killed his wife off, and they didn't do that at all in the books, I kind of stopped watching them. I might go back and watch them though, because it's been a while and I've reread the books since then, too. But I generally like that kind of movie, and it was a good movie. But it just ventured so far away from the books, and at the time, I had just finished reading the books when they came out, so after"
CCPE-dbd31,23,USER,"Well they killed her off early in the second movie and you know, in the book she really She stays on till the newer books came out. I don't know, it just kind of turned me off to them a little bit"
CCPE-dbd31,24,USER,But I would definitely be up to going back and watching them now.
CCPE-dbd31,25,ASSISTANT,Alright. Thank you for the information.
CCPE-dbd31,26,ASSISTANT,Until next time
CCPE-dbd31,27,USER,You're welcome.
CCPE-4da29,0,ASSISTANT,What type of movies do you enjoy?
CCPE-4da29,1,USER,I enjoy all type movies. Movies that have a good storyline.
CCPE-4da29,2,ASSISTANT,What appeals to you with these type of movies?
CCPE-4da29,3,USER,I like the music in the movies. I like the visuals in the movies and the architecture. And I like a good original story.
CCPE-4da29,4,ASSISTANT,Is there a specific movie you enjoy from this genre?
CCPE-4da29,5,USER,The Grand Budapest Hotel
CCPE-4da29,6,ASSISTANT,What did you like about this movie?
CCPE-4da29,7,USER,I like the colors in the movie. The visuals are good. The movie was funny bit it also had a really good story.
CCPE-4da29,8,ASSISTANT,Are there any type of movies that you don't enjoy?
CCPE-4da29,9,USER,I do not like horror movies.
CCPE-4da29,10,ASSISTANT,What about these movies is unappealing?
CCPE-4da29,11,USER,I don't like being scared or watching people die.
CCPE-4da29,12,ASSISTANT,Is there a specific movie that you heavily dislike?
CCPE-4da29,13,USER,I do not like Saw.
CCPE-4da29,14,ASSISTANT,What do you dislike about this movie?
CCPE-4da29,15,USER,"And I dislike the psychological horror in movie and I also don't like watching people die, it's very bloody."
CCPE-4da29,16,ASSISTANT,Have you seen Moonrise Kingdom?
CCPE-4da29,17,USER,Yes.
CCPE-4da29,18,ASSISTANT,What did you enjoy or not enjoy about this movie?
CCPE-4da29,19,USER,I like the movie because the pictures are really appealing. It had a nice visual color. It also had a really cute story.
CCPE-4da29,20,ASSISTANT,Thank you for your help and have a wonderful day!
CCPE-87f21,0,USER,Hi.
CCPE-87f21,1,ASSISTANT,Do you like movies like Star Wars?
CCPE-87f21,2,USER,"I love Star Wars. I even like the new ones. I don't care what anybody says. The Last Jedi was pretty good, and the one before it was even even better. And I even like the Han Solo story, although it was kind of slow but I'll tell you, the one that was really good to me was the the Rogue One. I really really enjoyed that one. I can't wait till the next one comes out."
CCPE-87f21,3,ASSISTANT,Solo was pretty good! There are some great theories about the Last Jedi. What do you like about these type of movies?
CCPE-87f21,4,USER,Just the story. I saw the first Star Wars when I was
CCPE-87f21,5,USER,"And it still makes going to the movies fun, kind of brings you back to that time when you were a little kid and you know you might get to go to the movies once every couple months."
CCPE-87f21,6,ASSISTANT,"That's pretty interesting. Are there any other movies in this genre that you like? Dare I ask, star trek?"
CCPE-87f21,7,USER,"Yeah, I like Star Trek. I recently watched went back and watched all the different TV series and then went and watched all the different TV or all the different movies. And I'm not a super big fun of the first ones although the movies for the first ones were probably the best of the series, but I'm not a big fun of the first series. I try to watch it, re-watch it there's the first 3 seasons, and it was hard it was hard to get through it just because that is the acting's so bad "
CCPE-87f21,8,USER,"and the stars were so bad, but I like all the movies. The movies I haven't found a movie I didn't like in the Star Wars series. Although there was that one that was not quite as good as the rest, but Star Trek's good. I could go for another Star Trek movie."
CCPE-87f21,9,ASSISTANT,Awesome. Thank you so much for this information! It's been really helpful. I really appreciate it.
CCPE-46d76,0,USER,Hello.
CCPE-46d76,1,ASSISTANT,"Hello, can you please name one of your favourite movie?"
CCPE-46d76,2,USER,One of my favorite movies is The Dark Knight.
CCPE-46d76,3,ASSISTANT,What is it about this type of movie that you like?
CCPE-46d76,4,USER,I thoroughly enjoyed the story and characters in this movie.
CCPE-46d76,5,ASSISTANT,What else?
CCPE-46d76,6,USER,I also felt that the acting overall was top notch.
CCPE-46d76,7,ASSISTANT,Can you tell me more about that please?
CCPE-46d76,8,USER,"The movie has a lot of good acting, especially Heath Ledger as the Joker and Christian Bale as Batman."
CCPE-46d76,9,ASSISTANT,Ok. now. Could you tell the name of a movie that you dislike?
CCPE-46d76,10,USER,I didn't enjoy the Jurassic World: Fallen movie.
CCPE-46d76,11,ASSISTANT,What is it about this type of movie that you dislike?
CCPE-46d76,12,USER,I felt that the story was very lazy written overall.
CCPE-46d76,13,ASSISTANT,What else other than the story?
CCPE-46d76,14,USER,Also felt that at certain points in the movie the CGI was somehow weak.
CCPE-46d76,15,ASSISTANT,Anything else?
CCPE-46d76,16,USER,No.
CCPE-46d76,17,ASSISTANT,Have you watched the movie Thor?
CCPE-46d76,18,USER,"Yes, I have."
CCPE-46d76,19,ASSISTANT,did you like it ?
CCPE-46d76,20,USER,"Yes, I did."
CCPE-46d76,21,ASSISTANT,What is it about this kind of movie that you like the most?
CCPE-46d76,22,USER,I enjoy the fact that it's based on a comic series and I like the characterization and story of the movie.
CCPE-46d76,23,ASSISTANT,do you like all Marvel movies?
CCPE-46d76,24,USER,Yes.
CCPE-46d76,25,ASSISTANT,what is it about Marvel movies that you like the most
CCPE-46d76,26,USER,"They tend to be well-produced, well-developed, have good acting, good story lines, good characters, stuff like that."
CCPE-46d76,27,ASSISTANT,Anything about this kind of movie that you dislike ?
CCPE-46d76,28,USER,Sometimes I feel that they try to cram too much in the movie.
CCPE-46d76,29,ASSISTANT,Okay. now. Have you watched the movie The Matrix
CCPE-46d76,30,USER,Yes.
CCPE-46d76,31,ASSISTANT,did you like it?
CCPE-46d76,32,USER,"Yes, I did."
CCPE-46d76,33,ASSISTANT,What is it about this kind of movie that you like the most?
CCPE-46d76,34,USER,"I also felt the movie was very mind opening, interesting to watch and especially SGI which was technological advanced for it's time."
CCPE-46d76,35,ASSISTANT,Anything about this kind of movie that you dislike ?
CCPE-46d76,36,USER,No.
CCPE-46d76,37,ASSISTANT,Alright. Thank you for the information.
CCPE-46d76,38,ASSISTANT,Goodbye.
CCPE-8cd3b,0,ASSISTANT,What kind of movies do you like?
CCPE-8cd3b,1,USER,I like drama movies.
CCPE-8cd3b,2,ASSISTANT,What was the most recent movie that surprised you?
CCPE-8cd3b,3,USER,I I saw U 571.
CCPE-8cd3b,4,ASSISTANT,Was there anything you didnt like about the movie?
CCPE-8cd3b,5,USER,I did not like the plot holes or the historical inaccuracies.
CCPE-8cd3b,6,ASSISTANT,What genre of movie is your least favorite?
CCPE-8cd3b,7,USER,I don't like romantic movies.
CCPE-8cd3b,8,ASSISTANT,What is a movie that you have seen recently that disappointed you?
CCPE-8cd3b,9,USER,I was very disappointed with Maleficent.
CCPE-8cd3b,10,ASSISTANT,Have you seen Dunkirk?
CCPE-8cd3b,11,USER,I have not.
CCPE-8cd3b,12,ASSISTANT,Have you seen Wonder Woman?
CCPE-8cd3b,13,USER,I have.
CCPE-8cd3b,14,ASSISTANT,What did you dislike about the movie?
CCPE-8cd3b,15,USER,I did not like the fact that it had a female protagonist.
CCPE-8cd3b,16,ASSISTANT,What did you like the most?
CCPE-8cd3b,17,USER,"I did like the fact that it was a superhero movie, but that was about it."
CCPE-8cd3b,18,ASSISTANT,Thank you for your input. have a nice day
CCPE-e925c,0,ASSISTANT,What sort of movies do you like?
CCPE-e925c,1,USER,I like comedies sort of like 40-Year-Old Virgin or Dirty Grandpa. I was really into Baywatch a lot I really liked that movie even though nobody really liked it that much.
CCPE-e925c,2,ASSISTANT,What did you like about it?
CCPE-e925c,3,USER,"was funny. It was entertaining. It wasn't supposed to be a super serious movie, but at the same time, I enjoyed it. I think that's what the whole point of movies are, is just enjoying it."
CCPE-e925c,4,ASSISTANT,who's your favorite actor or actress?
CCPE-e925c,5,USER,That's kind of hard. I really like Denzel Washington a lot. He's good an actor. He knows how to
CCPE-e925c,6,USER,get to people's emotions that are watching his movies without
CCPE-e925c,7,USER,"You know, trying to make make it a big deal or anything. And he usually doesn't do sequels a lot, which is pretty cool because the majority of his movies are unique, and they're different, even though they're kind of like the same subject. He just doesn't do the same He doesn't go to the same film name to do it for money. He does it cuz"
CCPE-e925c,8,USER,He has to try something new.
CCPE-e925c,9,ASSISTANT,did you watch his movie equalizer?
CCPE-e925c,10,USER,I have not yet but I do plan on it before watching the second Equalizer.
CCPE-e925c,11,ASSISTANT,thank you
CCPE-e925c,12,ASSISTANT,See you later
CCPE-e925c,13,USER,Thank you very much. See you later.
CCPE-e6049,0,ASSISTANT,what kind of movies do u like watching?
CCPE-e6049,1,USER,"I like movies that, you know, have a great story line, that are memorable, that have great acting, that you can't, you know, that make you cry or are very emotional movies."
CCPE-e6049,2,ASSISTANT,can u name a movie that fits what you've mentioned?
CCPE-e6049,3,ASSISTANT,what about that movie did u like?
CCPE-e6049,4,USER,It's just very interesting overall.
CCPE-e6049,5,ASSISTANT,what about a movie u didn't like?
CCPE-e6049,6,USER,"Movies I didn't like there are so many movies that are bad, you know, the the acting is terrible, it doesn't keep your interest. You just want to turn it off. Just poor poor acting, very cheaply image movies"
CCPE-e6049,7,ASSISTANT,is there a movie that fits that description u can name for me
CCPE-e6049,8,USER,"There is a movie like this movie called Super Buddies. I mean, I like animals and stuff, but this movie was just stupid and silly."
CCPE-e6049,9,ASSISTANT,what qualities specifically didn't u like about it?
CCPE-e6049,10,USER,"It just was really a silly plot. Didn't keep my interest. It was not what I thought it was going to be. You know, it was kind of silly."
CCPE-e6049,11,ASSISTANT,"thanks so much for sharing. going on a bit of a tangent, have u watched titanic"
CCPE-e6049,12,USER,"Oh, yeah. I've seen Titanic. I seen it a long time ago."
CCPE-e6049,13,ASSISTANT,did u like it
CCPE-e6049,14,USER,"Yeah, I like Titanic. You know, it was based on real events and I thought the acting was great. I really liked it."
CCPE-e6049,15,ASSISTANT,"what qualities of the movie did u like, aside from the acting"
CCPE-e6049,16,USER,"Well, I thought it was believable. It made me sad. I felt emotional after watching it so it really had an impact on me."
CCPE-5597b,0,ASSISTANT,What kind of movies do you like?
CCPE-5597b,1,USER,I like a good action movie.
CCPE-5597b,2,ASSISTANT,Like Mission Impossible?
CCPE-5597b,3,USER,"Love that series the the latest one, Fallout, is one one of the best action movies, I think, ever."
CCPE-5597b,4,ASSISTANT,What did you like about it
CCPE-5597b,5,USER,"Well like I think most people probably, the stunts and how real they looked and knowing that Tom Cruise actually did them was part of why they were so exciting."
CCPE-5597b,6,ASSISTANT,What parts didn't you like?
CCPE-5597b,7,USER,Of Mission: Impossible? Well the stories are never that great. They're always kind of convoluted and hard to follow. But I thought the latest one was probably one of the better stories cuz it was pretty simple.
CCPE-5597b,8,ASSISTANT,What movies do you stay away from?
CCPE-5597b,9,USER,"Oh. Well as a genre, usually kind of rom com, romantic comedies."
CCPE-5597b,10,USER,"I like comedies. And I don't mind the romantic things. I don't know. Maybe it's just all those movies seem to be the same movie. But, I don't know. I just don't typically like them very much."
CCPE-5597b,11,ASSISTANT,Did you watch the Hunger Games series?
CCPE-5597b,12,USER,"I saw the first one, and I think the second one, but I didn't finish it, no."
CCPE-5597b,13,ASSISTANT,What did you dislike about the first one?
CCPE-5597b,14,USER,"Maybe cuz it wasn't rated R. I don't know. It seemed like the premise of it deserved or required a more violent or harsher take, a more adult, and I think it felt like they like pulled their punches a little bit, and it also seemed like a story I'd kind of seen before."
CCPE-5597b,15,USER,I don't know.
CCPE-5597b,16,ASSISTANT,Have you seen Battle Royale?
CCPE-5597b,17,USER,"Yes, I think there's multiple like sequels maybe of them. But I haven't seen those. I've seen the first one though, the original one that Hunger Games is compared to a lot of times."
